ts,auc,pr_auc,brier,threshold_f1,f1_at_threshold,precision_at_threshold,recall_at_threshold,cost_at_threshold
1757765328.730372,0.5965766076269682,0.05461967161773474,0.04165366901400125,0.4703030303030303,0.10853530031612224,0.06234866828083393,0.4186991869901679,2264.0
1757765811.7519696,0.5965766076269682,0.05461967161773474,0.04165366901400125,0.4703030303030303,0.10853530031612224,0.06234866828083393,0.4186991869901679,2264.0
1757770063.2830994,0.6049995001693457,0.05755169256503535,0.04140597358729218,0.0665551839464883,0.08743169398907104,0.06584362139904147,0.13008130081247934,1524.0
1757843229.520613,0.6089280199096724,0.05768518612443732,0.04136470759155571,0.0665551839464883,0.11040609137055837,0.06541353383453728,0.3536585365839282,2038.0
1758183082.1593542,0.6089280199096724,0.05768518612443732,0.04136470759155571,0.0665551839464883,0.11040609137055837,0.06541353383453728,0.3536585365839282,2038.0
1758185713.706288,0.6089280199096724,0.05768518612443732,0.04136470759155571,0.0665551839464883,0.11040609137055837,0.06541353383453728,0.3536585365839282,2038.0
1758191976.2631505,0.6089280199096724,0.05768518612443732,0.04136470759155571,0.0665551839464883,0.11040609137055837,0.06541353383453728,0.3536585365839282,2038.0
1758194661.621806,0.6378245728685953,0.060808546276616415,0.04103211110053831,0.06060200668896321,0.10264150943396226,0.06302131603330582,0.2764227642265186,1901.0
