ts,auc,pr_auc,brier,threshold_f1,f1_at_threshold,precision_at_threshold,recall_at_threshold,cost_at_threshold
1757765328.730372,0.5965766076269682,0.05461967161773474,0.04165366901400125,0.4703030303030303,0.10853530031612224,0.06234866828083393,0.4186991869901679,2264.0
1757765811.7519696,0.5965766076269682,0.05461967161773474,0.04165366901400125,0.4703030303030303,0.10853530031612224,0.06234866828083393,0.4186991869901679,2264.0
1757770063.2830994,0.6049995001693457,0.05755169256503535,0.04140597358729218,0.0665551839464883,0.08743169398907104,0.06584362139904147,0.13008130081247934,1524.0
